Time,STATUS,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,
1.668,12582912,-739,-64,-207,-2179,6850,-739,859,-4429
1.672,12582912,-1012,-48,-313,-2331,-2365,-1307,-402,-5401
1.676,12582912,-1394,-23,-446,-2309,-9929,-1616,-1542,-7102
1.68,12582912,-1579,-29,-520,-1817,-16434,-1354,-1866,-7266
1.684,12582912,-1540,-72,-506,-1334,-22095,-987,-1824,-6795
1.688,12582912,-1580,-95,-484,-1278,-26687,-958,-2145,-6834
1.692,12582912,-1705,-82,-530,-1043,-26451,-744,-2223,-6182
1.696,12582912,-1656,-50,-535,-462,-14731,7,-1061,-4358
1.7,12582912,-1776,-86,-594,-1315,-22186,-829,-2034,-5384
1.704,12582912,-1809,-138,-596,-1152,-29128,-734,-2388,-5458
1.708,12582912,-1799,-127,-563,-991,-32576,-677,-2468,-5150
1.712,12582912,-2011,-143,-610,-1189,-32768,-992,-3044,-5434
1.716,12582912,-2231,-134,-707,-1192,-32768,-975,-3403,-5668
1.72,12582912,-2123,-117,-715,-46,-26559,385,-1790,-3748
1.724,12582912,-1581,-127,-562,279,-11593,1056,179,-1314
1.728,12582912,-1382,-126,-475,-143,-9370,792,431,-569
1.732,12582912,-778,-52,-280,1146,25609,2608,3998,3185
1.736,12582912,-264,19,-143,396,32767,2169,5464,4738
1.74,12582912,195,61,-25,13,32767,1918,6432,5980
1.744,12582912,798,33,140,-276,32767,1716,7429,7059
1.748,12582912,1075,4,271,-1523,32767,243,6426,5700
1.752,12582912,1017,4,265,-1671,32767,-268,5598,4729
1.756,12582912,1185,26,277,-1051,32767,258,6407,5792
1.76,12582912,1476,63,329,-904,32767,329,6903,6500
1.764,12582912,1891,65,476,-593,32767,571,7636,7420
1.768,12582912,2024,38,570,-1776,32767,-921,6082,5643
1.772,12582912,1686,23,470,-2148,32767,-1823,4050,3685
1.776,12582912,1538,52,392,-1268,32767,-1188,4186,3708
1.78,12582912,1566,48,369,-1074,32767,-1092,3909,3317
1.784,12582912,1655,73,375,-877,32767,-1048,3503,2858
1.788,12582912,1660,28,419,-779,32767,-1217,2909,2259
1.792,12582912,1513,79,403,-255,32767,-836,2895,2236
1.796,12582912,1564,129,415,214,32767,-313,3614,2612
1.8,12582912,1729,112,464,503,32767,22,4174,2737
1.804,12582912,1882,64,506,159,32767,-445,3687,1868
1.808,12582912,1856,34,530,91,32767,-759,2844,851
1.812,12582912,1736,85,528,452,32767,-520,2817,192
1.816,12582912,1765,132,529,1082,32767,170,3673,-385
1.82,12582912,2047,126,608,1479,32767,782,4885,-1032
1.824,12582912,2442,110,751,1626,32767,899,5602,-1175
