Time,STATUS,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,
1.4,12582912,397,47,844,23,747,-168,-980,-13
1.404,12582912,399,76,2067,31,882,-47,-943,-33
1.408,12582912,46,28,-342,130,1617,361,-278,-14
1.412,12582912,-230,-1,-3149,196,1832,464,67,-4
1.416,12582912,-24,24,-3185,112,1083,52,-383,-25
1.42,12582912,345,64,-498,-4,358,-330,-952,-34
1.424,12582912,338,69,825,0,580,-263,-757,-36
1.428,12582912,-9,29,-1095,84,1202,15,-120,-17
1.432,12582912,-280,4,-4155,179,1492,185,300,-16
1.436,12582912,-92,19,-4757,165,906,-62,-54,-22
1.44,12582912,258,31,-2514,34,194,-364,-565,0
1.444,12582912,288,62,-866,0,336,-298,-531,-32
1.448,12582912,-57,9,-2352,67,1016,50,34,-2
1.452,12582912,-308,-23,-4745,135,1225,210,355,3
1.456,12582912,-112,-9,-4717,114,649,12,153,1
1.46,12582912,225,47,-1877,-75,-68,-297,4335,-32
1.464,12582912,244,65,130,-232,-80,-353,4218,-66
1.468,12582912,-66,24,-1853,-103,692,61,-1725,-39
1.472,12582912,-339,-33,-4903,84,1107,388,-1179,6
1.476,12582912,-171,-5,-4739,23,436,145,3988,-16
1.48,12582912,153,35,-1929,-266,-386,-360,10936,-54
1.484,12582912,206,24,255,-420,-397,-458,730,-32
1.488,12582912,-103,-14,-1197,-222,452,3,-4702,1
1.492,12582912,-353,-42,-4300,-13,877,298,-1534,13
1.496,12582912,-188,-26,-4405,-42,197,5,4139,-2
1.5,12582912,174,32,-1253,-332,-618,-466,9805,-64
1.504,12582912,255,15,371,-393,-417,-398,17,-24
1.508,12582912,-47,-18,-735,-197,303,23,-4802,15
1.512,12582912,-264,-35,-3438,-18,682,320,-2428,16
1.516,12582912,-101,-11,-4038,-50,178,80,3197,-12
1.52,12582912,176,31,-1304,-354,-606,-400,8227,-49
1.524,12582912,204,38,467,-402,-414,-376,-357,-31
1.528,12582912,-38,10,-1045,-212,341,35,-5010,-5
1.532,12582912,-243,-11,-2860,-49,649,242,-2810,-4
1.536,12582912,-73,-6,-2195,-51,148,0,3062,-15
1.54,12582912,238,25,446,-243,-454,-389,7134,-34
1.544,12582912,306,30,2271,-349,-380,-409,-573,-17
1.548,12582912,33,-6,1050,-115,385,-1,-5860,21
1.552,12582912,-194,-25,-1251,15,729,253,-2487,20
1.556,12582912,-42,-15,-1004,-15,221,20,2055,12
1.56,12582912,247,19,1930,-183,-431,-370,6308,-18
1.564,12582912,311,42,3807,-197,-286,-288,-2355,-11
1.568,12582912,60,2,2426,36,516,134,-4977,28
1.572,12582912,-124,-46,-49,211,880,348,-2449,63
1.576,12582912,-14,8,212,156,328,81,1479,4
1.58,12582912,221,44,2961,-64,-334,-274,6413,-26
1.584,12582912,249,65,4381,-99,-184,-135,-2289,-21
1.588,12582912,22,27,2671,125,543,325,-4744,12
1.592,12582912,-150,17,227,223,835,585,-2072,2
1.596,12582912,-49,35,302,86,271,217,4092,-31
1.6,12582912,208,71,3213,-205,-477,-318,7870,-66
1.604,12582912,260,70,5383,-320,-439,-403,-1079,-50
1.608,12582912,15,37,3713,-74,390,96,-6100,-4
1.612,12582912,-136,8,821,157,781,431,-2946,6
1.616,12582912,-43,51,656,198,332,297,1346,-33
1.62,12582912,156,55,3238,34,-258,3,6469,-34
1.624,12582912,229,43,5029,-46,-148,78,-1473,7
1.628,12582912,25,24,3593,144,551,508,-5418,25
1.632,12582912,-126,-18,774,369,927,841,-2644,46
1.636,12582912,-82,12,426,396,481,688,313,29
1.64,12582912,70,51,3106,181,-133,346,5622,-12
1.644,12582912,106,77,5035,105,-32,382,-1755,-19
1.648,12582912,-64,38,3811,254,602,705,-3803,9
1.652,12582912,-258,-3,1245,378,968,937,-2293,38
1.656,12582912,-238,-24,875,332,528,764,3218,51
1.66,12582912,-54,9,3614,105,-102,312,4931,11
1.664,12582912,-21,39,5413,64,-1,324,-1952,8
1.668,12582912,-213,28,3806,151,583,617,-4067,9
1.672,12582912,-383,-8,887,319,955,836,-2342,31
1.676,12582912,-386,-43,721,241,450,538,2243,56
1.68,12582912,-238,13,3343,0,-130,98,5713,-2
1.684,12582912,-209,51,5252,-107,-57,1,-704,-29
1.688,12582912,-362,-2,3759,-52,500,13,-3085,16
1.692,12582912,-509,-24,949,39,742,-67,-2924,15
1.696,12582912,-446,-25,714,-14,275,-382,3025,6
1.7,12582912,-266,7,3230,-253,-360,-812,6842,-22
1.704,12582912,-196,6,5015,-383,-379,-990,-1250,-11
1.708,12582912,-291,5,3596,-322,183,-811,-4136,-19
1.712,12582912,-436,9,588,-191,521,-640,-2690,-36
1.716,12582912,-420,-11,215,-229,87,-894,3956,-31
1.72,12582912,-247,-9,2814,-446,-516,-1335,6247,-30
1.724,12582912,-187,15,4419,-523,-464,-1426,-1435,-42
1.728,12582912,-292,-23,2966,-428,37,-1181,-3606,-15
1.732,12582912,-416,-64,153,-301,289,-1026,-2665,13
1.736,12582912,-397,-17,-321,-356,-175,-1251,3601,-41
1.74,12582912,-238,-5,2061,-557,-675,-1550,5616,-46
1.744,12582912,-171,-4,3712,-600,-565,-1441,-1164,-25
1.748,12582912,-271,-27,1833,-406,77,-1016,-4933,-8
1.752,12582912,-386,-38,-1161,-251,438,-749,-3698,-2
1.756,12582912,-318,0,-1550,-246,40,-863,1713,-43
1.76,12582912,-167,17,1193,-461,-601,-1199,6071,-73
1.764,12582912,-91,25,2992,-523,-510,-1117,-1549,-59
1.768,12582912,-176,0,980,-307,142,-603,-5062,-26
1.772,12582912,-284,-32,-2138,-130,484,-290,-2247,-9
1.776,12582912,-237,-22,-2578,-167,63,-437,2822,-20
1.78,12582912,-84,-3,-31,-352,-511,-726,4991,-36
1.784,12582912,-1,13,1643,-387,-333,-644,-2258,-31
1.788,12582912,-74,-4,-379,-173,344,-136,-5271,-5
1.792,12582912,-140,-22,-3534,52,681,148,-2545,-2
1.796,12582912,-149,-38,-4240,29,302,42,1801,13
1.8,12582912,-21,6,-1920,-146,-279,-124,4609,-28
1.804,12582912,80,12,-224,-164,-202,9,-539,-26
1.808,12582912,90,-21,-1651,-27,377,370,-3832,9
1.812,12582912,104,-44,-4348,113,673,580,-2016,18
1.816,12582912,327,-37,-4750,-6,227,307,2924,-2
1.82,12582912,451,-6,-2295,-205,-333,-16,4173,-26
1.824,12582912,525,0,-808,-272,-220,9,-251,-17
1.828,12582912,515,-19,-2953,-110,397,270,-4031,8
1.832,12582912,361,-41,-5924,69,699,442,-2054,17
1.836,12582912,211,-16,-6506,87,389,344,1892,-2
1.84,12582912,245,8,-4653,-38,-45,92,4446,-16
1.844,12582912,512,13,-3434,-263,-181,-712,1888,-26
1.848,12582912,351,17,-5347,-238,262,-1254,-3273,-37
1.852,12582912,129,-23,-8519,-152,512,-1559,-1994,-10
1.856,12582912,167,-1,-9433,-199,137,-2118,3072,-31
1.86,12582912,243,21,-7373,-431,-437,-2824,5760,-57
1.864,12582912,272,-1,-5264,-555,-490,-3198,-1778,-21
1.868,12582912,126,-18,-6617,-431,-2,-3116,-3476,-18
1.872,12582912,-14,-5,-9587,-259,342,-2982,-2979,-38
1.876,12582912,-32,-6,-10057,-268,-21,-3184,1524,-43
1.88,12582912,41,0,-7508,-435,-598,-3456,3063,-44
1.884,12582912,109,20,-5910,-406,-452,-2945,-3236,-34
1.888,12582912,74,10,-7241,-209,132,-2079,-4528,-31
1.892,12582912,-8,-31,-9980,-22,492,-1409,-2847,10
1.896,12582912,-20,-33,-10307,-14,154,-1183,415,8
1.9,12582912,53,10,-7426,-130,-381,-1204,3010,-33
1.904,12582912,94,11,-5356,-166,-306,-927,-1801,-14
1.908,12582912,44,-22,-6140,-64,165,-468,-3274,10
1.912,12582912,-28,-51,-8295,49,399,-266,-248,18
1.916,12582912,-55,-64,-7958,-104,-78,-713,3006,18
1.92,12582912,5,-37,-5553,-208,-559,-913,3677,0
1.924,12582912,60,-40,-3564,-298,-606,-921,736,10
1.928,12582912,21,-53,-4875,-80,57,-309,-4417,31
1.932,12582912,-52,-87,-7322,115,386,195,-3308,63
1.936,12582912,-76,-85,-7253,29,-47,-61,755,48
